arber_LUFTTEMPERATUR,arber_NIEDERSCHLAGSHOEHE,arber_DAMPFDRUCK,arber_NIEDERSCHLAGSHOEHE_IND,arber_SCHNEEHOEHE,schorndorf_LUFTTEMPERATUR,schorndorf_NIEDERSCHLAGSHOEHE,schorndorf_DAMPFDRUCK,schorndorf_NIEDERSCHLAGSHOEHE_IND,schorndorf_SCHNEEHOEHE,straubing_LUFTTEMPERATUR,straubing_NIEDERSCHLAGSHOEHE,straubing_DAMPFDRUCK,straubing_NIEDERSCHLAGSHOEHE_IND,straubing_SCHNEEHOEHE
6.9,1.0,9.2,6,0,13.6,0.0,12.0,0.0,0.0,13.8,0.0,12.9,6.0,0.0
12.5,0.0,5.7,0,0,9.5,0.0,10.9,0.0,0.0,10.8,0.0,12.1,6.0,0.0
13.5,0.0,7.0,0,0,6.6,0.0,9.1,0.0,0.0,9.5,0.0,10.8,6.0,0.0
13.7,0.0,7.4,0,0,5.8,0.1,9.0,6.0,0.0,7.2,0.2,10.1,6.0,0.0
13.9,0.0,5.9,0,0,5.2,0.0,8.4,6.0,0.0,6.3,0.0,9.0,0.0,0.0
13.4,0.0,3.7,0,0,4.3,0.0,7.8,6.0,0.0,3.9,0.0,7.9,6.0,0.0
9.0,0.9,5.9,6,0,5.0,0.7,7.8,6.0,0.0,3.7,0.7,7.8,6.0,0.0
5.4,0.2,7.6,6,0,7.9,0.0,9.9,6.0,0.0,7.4,0.0,10.2,6.0,0.0
7.4,4.4,9.5,6,0,9.2,4.7,10.9,6.0,0.0,8.4,3.5,10.9,6.0,0.0
9.8,0.1,8.5,6,0,8.5,0.1,10.6,6.0,0.0,8.5,0.4,11.0,6.0,0.0
3.2,3.4,7.5,6,0,8.0,3.6,10.1,6.0,0.0,8.4,3.7,10.8,6.0,0.0
1.5,0.0,6.6,6,0,5.9,0.1,8.8,6.0,0.0,6.9,0.0,9.2,6.0,0.0
2.2,0.0,5.9,6,0,5.8,0.1,8.6,6.0,0.0,6.5,0.0,9.0,6.0,0.0
7.1,0.0,4.4,0,0,2.7,0.0,7.2,0.0,0.0,3.8,0.0,8.8,6.0,0.0
8.4,0.0,4.6,0,0,4.2,0.0,7.7,0.0,0.0,2.5,0.0,7.3,6.0,0.0
4.0,0.3,6.9,6,0,4.1,0.0,7.9,0.0,0.0,3.5,0.1,7.7,6.0,0.0
2.4,0.1,5.1,6,0,5.7,0.0,8.4,0.0,0.0,5.8,0.0,9.1,0.0,0.0
4.6,0.0,5.7,0,0,4.8,0.0,7.8,0.0,0.0,5.5,0.1,8.6,6.0,0.0
6.1,0.0,3.9,0,0,2.8,0.0,7.0,0.0,0.0,3.7,0.0,7.7,0.0,0.0
3.4,0.0,4.4,0,0,3.1,0.0,6.3,0.0,0.0,3.2,0.0,6.7,6.0,0.0
3.5,2.4,3.9,8,0,2.4,0.9,6.3,6.0,0.0,2.5,0.7,6.5,6.0,0.0
-2.3,11.1,5.1,8,0,3.7,4.2,7.2,6.0,0.0,4.0,1.2,7.6,6.0,0.0
-5.4,15.0,3.9,7,5,1.8,2.4,6.1,8.0,0.0,2.2,2.7,6.3,8.0,0.0
-6.3,3.4,3.6,7,18,0.8,3.0,6.0,8.0,0.0,1.0,2.8,6.3,8.0,0.0
-8.1,1.4,3.0,7,20,-0.9,0.3,5.1,7.0,2.0,-0.6,0.1,5.3,7.0,0.0
-6.1,15.0,3.6,7,23,-0.1,4.9,5.6,8.0,3.0,-0.4,5.6,5.5,8.0,1.0
-5.4,0.1,3.8,7,38,0.7,1.0,6.0,8.0,1.0,1.0,0.6,6.1,7.0,3.0
-7.4,0.6,3.2,7,36,-0.4,0.3,5.2,8.0,1.0,0.0,0.0,5.2,7.0,0.0
-9.3,0.0,2.7,7,37,-1.5,0.0,4.5,0.0,1.0,-1.7,0.0,4.5,7.0,0.0
-11.5,0.9,2.2,7,37,-6.2,0.2,3.3,7.0,0.0,-5.5,0.0,3.6,7.0,0.0
-9.6,1.2,2.6,7,37,-2.8,0.3,4.1,7.0,1.0,-4.4,0.7,4.1,7.0,1.0
-7.7,0.0,3.1,7,37,-1.9,0.0,4.2,0.0,1.0,-4.3,0.0,4.1,0.0,3.0
-7.7,0.1,3.1,7,37,-1.8,0.1,4.6,7.0,0.0,-3.0,0.0,4.7,0.0,2.0
-7.2,9.2,3.3,7,36,0.1,0.7,5.1,8.0,0.0,-0.1,0.4,5.2,8.0,2.0
-5.6,0.3,3.7,7,45,-0.2,0.6,5.4,8.0,1.0,-0.4,0.0,5.5,7.0,0.0
-7.2,0.0,3.3,7,44,-0.8,0.0,5.3,0.0,0.0,-1.5,0.0,5.2,6.0,0.0
-6.7,0.0,2.6,0,43,-4.5,0.0,3.9,0.0,0.0,-5.1,0.0,4.1,6.0,0.0
-1.2,0.0,3.0,0,41,-6.6,0.0,3.4,0.0,0.0,-6.0,0.0,3.8,7.0,0.0
-0.4,3.8,4.7,7,41,-2.1,5.7,4.9,8.0,0.0,-2.1,3.0,5.0,8.0,0.0
-1.8,5.7,5.2,7,46,3.0,7.9,6.7,6.0,0.0,0.4,5.4,6.1,6.0,2.0
-2.3,1.8,5.0,7,50,2.9,0.2,6.6,6.0,0.0,0.7,0.0,6.4,6.0,0.0
-3.8,0.0,4.4,7,53,0.9,0.1,6.4,6.0,0.0,0.7,0.1,6.4,8.0,0.0
-4.8,3.1,4.0,7,53,1.8,0.8,6.3,6.0,0.0,1.7,1.4,6.5,6.0,0.0
-4.8,0.2,4.0,7,56,1.3,0.0,5.9,0.0,0.0,1.4,0.0,6.2,0.0,0.0
-6.2,0.3,3.6,7,56,-0.6,0.0,5.4,0.0,0.0,0.0,0.0,5.6,7.0,0.0
-9.0,0.0,2.8,7,56,-1.3,0.0,4.3,0.0,0.0,-0.7,0.0,4.8,0.0,0.0
-3.8,0.0,2.5,0,56,-4.0,0.0,3.8,0.0,0.0,-2.9,0.0,4.1,0.0,0.0
0.4,0.0,2.4,6,55,-2.4,0.0,4.5,6.0,0.0,-3.6,0.0,4.2,0.0,0.0
-5.1,0.0,3.9,6,55,0.5,0.1,5.4,7.0,0.0,-2.2,0.0,4.9,8.0,0.0
-5.8,1.0,3.7,7,54,0.2,0.4,5.5,8.0,0.0,-1.0,0.3,5.6,8.0,0.0
-4.8,39.9,4.0,7,54,1.9,5.0,6.3,6.0,0.0,1.7,2.7,6.2,6.0,0.0
-5.0,30.3,4.0,7,85,2.0,7.9,6.2,8.0,0.0,2.3,8.1,6.4,8.0,0.0
-8.4,3.9,2.9,7,104,-1.1,2.5,4.8,7.0,2.0,-0.6,0.1,4.9,7.0,1.0
-9.1,7.1,2.8,7,103,-2.0,0.4,4.6,7.0,5.0,-1.9,0.8,4.7,7.0,1.0
-8.4,7.4,2.9,7,108,-1.1,1.1,4.8,8.0,6.0,-1.1,3.1,4.9,7.0,3.0
-5.5,6.6,3.8,7,114,1.0,0.4,5.8,8.0,6.0,0.8,0.2,5.8,7.0,6.0
-5.4,0.0,3.9,0,118,0.8,0.0,5.8,0.0,3.0,0.6,0.0,5.8,7.0,4.0
-5.7,5.8,3.7,7,116,0.3,2.6,5.9,8.0,3.0,0.1,3.6,5.7,7.0,3.0
-4.0,3.1,4.3,8,119,1.0,0.9,6.2,8.0,4.0,0.9,2.7,6.3,8.0,7.0
-3.4,0.6,4.5,6,119,2.2,0.2,6.6,6.0,0.0,2.2,0.5,6.8,6.0,4.0
-5.1,2.0,4.0,7,116,1.4,1.0,6.4,8.0,0.0,2.1,0.4,6.7,6.0,0.0
-8.3,3.4,3.0,7,118,-0.9,1.1,5.3,7.0,0.0,-0.6,0.3,5.5,7.0,0.0
-9.4,0.5,2.7,7,120,-2.1,0.6,4.6,7.0,5.0,-1.5,0.1,5.0,7.0,1.0
-10.5,5.0,2.5,7,120,-4.0,2.0,4.1,7.0,5.0,-2.9,2.1,4.5,7.0,1.0
-12.8,2.6,2.0,7,126,-5.3,0.3,3.5,7.0,8.0,-6.2,0.1,3.4,7.0,7.0
-13.7,0.8,1.9,7,130,-8.2,1.3,2.8,7.0,7.0,-10.1,1.2,2.6,7.0,4.0
-5.1,11.0,4.0,7,134,-1.6,3.1,5.0,8.0,8.0,-4.7,5.0,4.2,8.0,7.0
-3.7,3.1,4.4,7,140,1.8,0.1,6.5,6.0,1.0,0.5,0.7,6.2,6.0,5.0
-5.4,2.1,3.8,7,138,0.5,0.1,6.0,7.0,0.0,0.8,0.6,6.0,7.0,4.0
-6.6,1.4,3.5,7,143,0.5,0.0,5.5,7.0,0.0,0.9,0.0,5.5,7.0,4.0
-7.7,1.6,3.2,7,145,-0.3,0.1,5.2,7.0,0.0,0.0,0.0,5.2,7.0,3.0
-6.3,1.0,3.6,7,146,-0.3,0.0,5.1,0.0,0.0,-0.9,0.0,4.8,0.0,2.0
-2.5,0.0,4.9,0,144,-0.7,0.0,5.3,0.0,0.0,-2.2,0.0,4.9,0.0,2.0
-4.0,0.0,4.1,0,140,0.3,0.0,5.5,0.0,0.0,-0.7,0.0,5.6,6.0,2.0
-6.7,0.0,3.1,0,139,-2.8,0.0,4.3,0.0,0.0,-4.7,0.0,4.1,0.0,2.0
-4.7,0.0,2.8,0,138,-7.2,0.0,3.3,0.0,0.0,-7.8,0.0,3.2,6.0,2.0
-2.0,0.0,2.4,0,137,-7.6,0.0,3.3,0.0,0.0,-7.3,0.5,3.4,7.0,2.0
-2.6,0.0,3.1,0,135,-9.5,0.0,2.7,0.0,0.0,-8.7,0.1,3.0,7.0,2.0
-3.9,0.0,4.1,0,133,-6.6,0.0,3.4,0.0,0.0,-9.7,0.0,2.8,7.0,3.0
-1.4,0.0,2.2,0,131,-4.4,0.0,4.0,0.0,0.0,-6.9,0.0,3.6,7.0,3.0
-0.5,0.0,2.0,0,130,-5.2,0.0,3.7,0.0,0.0,-5.6,0.0,4.0,7.0,3.0
-2.4,0.0,1.6,0,128,-8.0,0.0,2.9,0.0,0.0,-7.9,0.0,3.3,6.0,3.0
-5.9,0.0,1.9,0,126,-8.2,0.0,3.0,0.0,0.0,-9.9,0.0,2.8,7.0,3.0
-5.9,20.0,3.1,7,124,-5.8,5.4,3.8,8.0,0.0,-7.9,11.7,3.4,8.0,3.0
-5.4,10.4,3.9,7,150,1.5,4.4,6.1,8.0,4.0,1.0,1.8,6.0,8.0,9.0
-6.8,0.1,3.4,7,157,0.5,0.0,5.6,6.0,3.0,0.2,0.0,5.5,6.0,8.0
-3.3,15.8,4.6,7,154,0.5,3.0,5.7,6.0,3.0,-1.8,2.0,5.2,8.0,7.0
-4.9,11.9,4.0,7,169,1.9,3.5,6.1,8.0,2.0,1.8,2.2,6.1,8.0,7.0
-10.3,0.4,2.7,7,179,-3.6,0.0,4.1,7.0,1.0,-2.6,0.0,4.4,8.0,5.0
-13.4,0.0,1.6,0,175,-11.6,0.0,2.0,0.0,1.0,-11.4,0.0,2.0,0.0,5.0
-7.5,0.0,1.5,0,172,-12.0,0.0,2.0,0.0,1.0,-12.9,0.0,1.9,0.0,5.0
-7.3,0.1,1.9,7,168,-9.5,0.0,2.4,0.0,1.0,-10.8,0.0,2.3,7.0,5.0
-9.3,0.0,2.6,0,164,-7.7,0.0,2.7,0.0,1.0,-7.5,0.0,2.7,0.0,5.0
-3.8,0.0,1.9,0,162,-9.5,0.0,2.3,0.0,1.0,-9.2,0.0,2.5,0.0,5.0
0.6,0.0,1.4,0,161,-7.4,0.0,2.6,0.0,1.0,-7.8,0.0,2.8,0.0,5.0
-0.2,0.0,1.1,0,160,-7.1,0.0,2.7,0.0,1.0,-8.9,0.0,2.6,0.0,5.0
3.4,0.0,1.1,0,158,-7.6,0.0,2.8,0.0,0.0,-9.0,0.0,2.7,7.0,5.0
3.2,0.0,1.4,0,155,-8.6,0.0,2.8,0.0,0.0,-10.7,0.1,2.5,7.0,5.0
4.1,0.0,1.5,0,149,-8.8,0.0,2.8,0.0,0.0,-10.9,0.0,2.5,7.0,5.0
0.1,0.0,1.3,0,144,-9.6,0.0,2.6,0.0,0.0,-9.8,0.1,2.8,7.0,5.0
-1.1,0.0,1.7,0,142,-9.4,0.0,2.8,0.0,0.0,-9.0,0.0,2.9,7.0,6.0
-6.8,0.5,2.2,7,141,-7.0,0.7,3.3,7.0,0.0,-7.5,0.1,3.3,7.0,6.0
-12.0,0.2,2.0,7,140,-9.5,0.0,2.7,0.0,2.0,-8.8,0.0,3.0,7.0,6.0
-11.3,5.0,2.3,7,140,-4.6,1.2,3.7,7.0,2.0,-4.6,4.9,4.2,7.0,6.0
-5.9,16.6,3.7,7,143,0.4,15.9,5.9,8.0,4.0,0.3,17.6,6.0,8.0,13.0
-5.4,23.4,3.9,7,160,1.6,0.7,6.0,8.0,3.0,1.8,1.1,6.0,8.0,9.0
-7.5,14.1,3.3,7,183,0.2,2.7,5.3,7.0,2.0,0.4,1.6,5.4,7.0,8.0
-7.6,13.0,3.2,7,201,-0.5,2.2,5.4,7.0,5.0,-0.6,5.5,5.3,7.0,11.0
-8.8,1.3,2.9,7,215,-2.2,0.0,4.4,7.0,11.0,-1.7,0.0,4.5,7.0,18.0
-10.2,0.6,2.5,7,215,-3.6,0.0,4.0,7.0,8.0,-2.9,0.0,4.3,7.0,15.0
-9.4,0.0,2.8,7,212,-5.7,0.0,3.2,0.0,8.0,-5.7,0.0,3.4,6.0,13.0
-7.8,0.0,2.9,0,208,-8.5,0.0,3.0,7.0,8.0,-9.3,0.0,2.9,7.0,12.0
-3.3,29.2,4.7,8,205,0.4,12.6,5.6,8.0,7.0,-1.3,14.1,5.2,8.0,12.0
-1.9,30.6,5.2,8,228,3.6,4.6,7.2,6.0,2.0,1.4,6.6,6.7,6.0,8.0
-3.1,6.9,4.8,7,240,3.9,0.0,6.6,0.0,0.0,3.6,0.2,6.5,6.0,7.0
-3.1,1.7,4.8,7,245,4.0,1.6,6.1,8.0,0.0,2.3,1.1,6.1,6.0,6.0
-2.6,0.0,4.5,0,245,3.6,0.0,6.1,0.0,0.0,2.5,0.0,6.0,0.0,5.0
0.6,0.0,4.7,0,241,1.6,0.0,6.0,0.0,0.0,3.6,0.0,6.3,6.0,4.0
-3.1,0.4,4.5,7,234,1.3,0.0,5.9,0.0,0.0,2.7,0.0,6.4,6.0,0.0
-6.4,0.2,3.6,7,232,0.4,0.0,5.6,6.0,0.0,1.4,0.0,5.8,8.0,0.0
-7.6,0.2,3.2,7,231,-0.9,0.1,5.0,7.0,0.0,-0.1,0.0,5.4,7.0,0.0
-7.4,0.0,3.3,0,230,0.0,0.0,4.3,0.0,0.0,0.8,0.0,4.8,0.0,0.0
-7.4,2.9,3.2,7,228,-2.4,0.7,3.8,7.0,0.0,-0.3,2.7,4.5,7.0,0.0
-10.7,0.7,2.5,7,231,-3.8,0.5,3.7,7.0,2.0,-3.1,0.6,4.0,7.0,3.0
-12.2,0.5,2.1,7,230,-4.6,0.2,3.2,7.0,2.0,-4.6,0.0,3.4,7.0,3.0
-11.6,11.2,2.3,7,231,-3.5,0.3,3.6,7.0,0.0,-5.1,0.0,3.7,7.0,2.0
-9.5,4.7,2.7,7,244,-1.4,0.0,4.2,7.0,2.0,-1.1,0.1,4.3,7.0,2.0
-10.9,7.5,2.4,7,245,-3.1,0.4,3.8,7.0,0.0,-4.1,1.7,3.8,7.0,2.0
-7.4,17.6,3.4,7,250,-0.8,6.7,4.9,8.0,2.0,-2.6,7.0,4.7,8.0,4.0
-7.8,7.1,3.2,7,270,-0.9,7.4,5.2,7.0,1.0,-0.7,14.4,5.4,7.0,4.0
-9.8,2.9,2.7,7,276,-2.4,0.0,4.4,7.0,7.0,-2.4,0.8,4.5,7.0,16.0
-8.8,4.6,2.9,7,275,-1.5,1.1,4.7,7.0,6.0,-1.4,0.0,4.7,7.0,15.0
-9.3,3.2,2.8,7,275,-2.9,1.4,4.3,7.0,9.0,-2.5,0.2,4.4,7.0,10.0
-9.1,10.5,2.9,7,277,-3.5,12.9,4.0,8.0,8.0,-4.4,14.2,3.9,8.0,9.0
-1.3,38.6,5.5,8,288,3.9,4.8,7.3,6.0,9.0,2.8,4.5,6.8,6.0,14.0
-3.5,9.3,4.6,7,305,3.6,1.5,6.6,8.0,0.0,3.8,0.8,6.5,8.0,6.0
-5.6,12.9,3.9,7,308,1.3,2.6,6.0,8.0,0.0,1.1,2.2,6.1,8.0,3.0
-12.6,3.3,2.1,7,317,-4.6,0.4,3.7,7.0,3.0,-3.8,0.0,3.6,7.0,2.0
-12.7,1.2,2.1,7,319,-4.6,0.0,3.3,7.0,4.0,-3.9,0.0,3.4,0.0,1.0
-10.2,1.0,2.6,7,316,-3.7,0.0,3.7,0.0,0.0,-2.7,0.0,3.6,0.0,0.0
-7.7,0.1,3.3,7,313,-1.8,0.0,4.3,0.0,0.0,-0.8,0.0,4.4,0.0,0.0
-9.2,0.1,2.8,7,310,-1.2,0.0,4.1,0.0,0.0,-0.6,0.0,4.1,7.0,0.0
-7.8,1.9,3.2,7,308,-0.4,0.5,5.1,8.0,0.0,0.3,0.1,5.3,8.0,0.0
-6.5,0.0,3.6,0,309,0.0,0.0,5.3,0.0,0.0,0.4,0.0,5.0,0.0,0.0
-1.3,0.0,3.0,0,306,0.2,0.0,4.8,0.0,0.0,1.2,0.0,5.2,0.0,0.0
0.5,0.0,2.3,0,305,1.2,0.0,4.8,0.0,0.0,1.4,0.0,5.7,0.0,0.0
0.3,3.5,4.1,8,302,2.4,1.2,5.5,6.0,0.0,3.2,5.9,6.3,6.0,0.0
-1.9,0.2,5.2,7,297,1.3,0.3,6.0,8.0,0.0,3.0,1.0,6.9,6.0,0.0
-7.5,0.0,3.2,0,296,0.8,0.0,4.2,0.0,0.0,2.0,0.0,5.3,6.0,0.0
0.3,0.8,2.8,6,295,1.2,0.6,4.5,6.0,0.0,3.6,2.5,4.6,6.0,0.0
1.4,30.1,6.6,8,290,7.6,4.7,8.7,6.0,0.0,5.9,6.3,8.5,6.0,0.0
3.7,31.9,7.9,6,281,9.7,2.9,11.1,6.0,0.0,8.2,6.0,10.7,6.0,0.0
6.8,9.8,8.5,6,245,11.3,11.3,11.0,6.0,0.0,11.1,2.2,11.5,6.0,0.0
1.3,24.6,6.6,8,218,8.3,7.6,9.9,6.0,0.0,8.2,17.2,10.3,6.0,0.0
-1.2,7.6,5.5,7,216,6.7,2.2,8.0,6.0,0.0,7.1,1.9,8.4,8.0,0.0
0.6,42.0,6.3,8,221,7.6,1.4,8.8,6.0,0.0,7.5,2.2,9.4,6.0,0.0
2.8,5.1,7.3,8,196,11.7,3.3,9.8,6.0,0.0,12.2,2.2,10.1,8.0,0.0
3.2,3.7,6.8,8,192,11.2,4.4,9.0,6.0,0.0,11.2,0.2,9.1,6.0,0.0
2.4,5.7,7.0,8,189,10.5,3.8,9.7,8.0,0.0,11.6,0.2,9.8,6.0,0.0
-0.7,1.6,5.7,7,184,7.7,1.7,8.0,6.0,0.0,8.5,4.6,8.3,8.0,0.0
-2.7,1.6,4.9,7,183,5.4,0.1,6.9,6.0,0.0,6.8,0.0,7.2,6.0,0.0
-4.4,2.9,4.3,7,180,2.3,1.9,6.3,6.0,0.0,3.9,2.2,6.5,6.0,0.0
-5.8,0.0,3.8,7,185,1.7,0.0,4.9,0.0,0.0,3.2,0.0,5.2,0.0,0.0
-3.7,0.0,3.8,0,184,2.4,0.0,5.1,0.0,0.0,3.5,0.0,5.4,0.0,0.0
0.6,0.3,4.3,7,180,5.3,0.0,6.0,6.0,0.0,6.6,0.5,6.3,6.0,0.0
-0.1,5.7,5.6,7,173,7.6,2.7,7.8,6.0,0.0,7.5,1.9,8.8,6.0,0.0
-3.0,8.8,4.8,7,178,3.4,8.9,7.1,8.0,0.0,5.2,11.9,7.7,8.0,0.0
-4.9,0.7,4.2,7,195,2.3,0.8,6.5,6.0,0.0,3.0,3.0,6.6,8.0,0.0
-4.3,3.7,4.4,8,196,2.3,0.7,6.6,6.0,0.0,2.5,0.6,6.7,8.0,0.0
-1.5,24.9,5.4,8,197,6.1,0.4,7.9,6.0,0.0,6.6,0.3,8.0,6.0,0.0
0.5,23.4,6.3,8,205,7.9,6.4,9.5,6.0,0.0,9.4,2.4,9.7,6.0,0.0
3.4,2.8,6.5,6,197,8.5,1.1,9.4,6.0,0.0,9.0,2.4,9.7,6.0,0.0
2.9,10.4,7.4,8,189,11.3,2.4,10.5,6.0,0.0,11.6,3.4,10.7,8.0,0.0
2.0,5.8,7.0,8,185,9.5,6.2,10.5,6.0,0.0,10.5,8.3,10.7,8.0,0.0
2.6,0.0,6.2,0,180,9.5,0.0,9.0,0.0,0.0,10.7,0.0,9.5,6.0,0.0
4.0,0.0,5.8,0,173,9.5,0.0,8.7,0.0,0.0,11.1,0.0,9.1,0.0,0.0
5.8,0.0,5.8,0,165,9.7,0.0,8.5,0.0,0.0,11.5,0.0,9.1,0.0,0.0
7.8,0.0,5.6,0,160,10.8,0.0,8.7,0.0,0.0,12.9,0.0,8.5,0.0,0.0
7.3,1.0,6.2,6,153,10.4,3.5,9.2,6.0,0.0,12.3,0.8,9.8,6.0,0.0
4.8,1.9,7.8,8,146,11.1,1.2,11.0,6.0,0.0,12.6,7.0,11.6,8.0,0.0
7.5,0.0,6.8,0,140,10.6,0.0,8.7,0.0,0.0,12.5,0.0,9.8,0.0,0.0
10.3,0.0,7.9,0,134,12.8,0.0,10.3,0.0,0.0,15.0,0.2,11.2,6.0,0.0
8.0,10.5,9.3,6,129,12.7,4.8,13.4,6.0,0.0,14.1,8.4,13.3,6.0,0.0
6.2,10.3,9.2,6,122,13.1,18.8,13.6,6.0,0.0,13.3,1.5,13.6,6.0,0.0
3.1,8.5,7.6,8,116,10.0,4.8,11.4,6.0,0.0,11.1,5.0,11.7,6.0,0.0
-1.7,4.2,5.2,7,111,5.5,0.9,7.7,6.0,0.0,7.0,0.9,7.7,6.0,0.0
-2.3,0.0,4.8,7,112,6.2,0.0,6.2,0.0,0.0,6.0,0.0,6.7,0.0,0.0
1.7,0.0,4.9,0,109,8.5,0.0,7.6,0.0,0.0,8.7,0.0,8.2,0.0,0.0
6.1,0.0,6.2,6,106,11.1,0.0,9.1,0.0,0.0,13.0,0.0,9.3,0.0,0.0
9.2,0.0,6.8,0,102,12.2,0.0,9.2,0.0,0.0,14.9,0.0,9.9,0.0,0.0
7.7,0.0,6.8,0,98,13.9,0.0,9.8,0.0,0.0,15.0,0.0,9.6,0.0,0.0
6.7,0.0,5.8,0,94,13.2,0.0,8.4,0.0,0.0,14.6,0.0,7.9,0.0,0.0
7.3,0.0,4.9,0,90,11.4,0.0,7.0,0.0,0.0,14.5,0.0,7.2,0.0,0.0
5.6,0.0,6.5,0,86,11.9,0.0,8.2,0.0,0.0,13.3,0.0,8.4,0.0,0.0
7.7,0.0,5.6,0,84,11.6,0.0,7.6,0.0,0.0,13.6,0.0,8.4,0.0,0.0
7.2,0.1,6.9,6,79,12.1,0.1,9.4,6.0,0.0,13.1,0.1,9.5,6.0,0.0
6.9,0.0,6.3,0,68,12.0,0.0,9.0,0.0,0.0,12.8,0.0,10.4,0.0,0.0
7.4,0.0,5.2,0,60,11.9,0.0,7.7,0.0,0.0,13.5,0.0,8.0,0.0,0.0
10.6,0.0,6.1,0,50,13.3,0.1,8.5,6.0,0.0,14.7,0.5,9.1,6.0,0.0
7.1,9.2,8.8,8,41,11.7,5.5,12.5,6.0,0.0,13.6,0.9,12.4,6.0,0.0
5.3,1.4,8.7,8,0,12.3,2.9,12.5,6.0,0.0,13.4,3.1,12.3,6.0,0.0
8.0,0.0,7.7,6,0,13.1,0.0,11.2,6.0,0.0,14.3,1.4,12.1,6.0,0.0
9.2,18.1,10.6,6,0,16.4,14.0,14.4,6.0,0.0,16.3,9.4,14.8,6.0,0.0
7.5,0.4,9.8,6,0,14.5,0.4,13.9,6.0,0.0,16.2,0.2,14.0,6.0,0.0
9.6,14.8,11.0,6,0,14.5,8.5,14.7,6.0,0.0,15.4,7.4,15.8,6.0,0.0
6.2,0.9,8.5,6,0,14.1,0.0,11.9,6.0,0.0,15.4,0.0,11.5,6.0,0.0
4.4,8.3,8.1,6,0,12.2,3.6,11.0,6.0,0.0,13.2,2.8,11.4,6.0,0.0
4.3,0.1,8.2,6,0,12.7,0.0,10.5,6.0,0.0,12.8,0.0,10.6,6.0,0.0
11.0,3.1,8.6,6,0,16.4,17.0,11.9,6.0,0.0,16.6,0.4,12.9,6.0,0.0
3.9,3.4,7.7,6,0,12.3,0.1,10.9,6.0,0.0,12.7,2.0,10.7,6.0,0.0
3.7,0.0,6.9,0,0,12.0,0.0,9.7,0.0,0.0,11.8,0.0,10.7,6.0,0.0
3.1,32.2,7.0,6,0,11.3,5.6,9.6,6.0,0.0,11.7,5.0,10.1,6.0,0.0
5.5,68.2,9.0,6,0,12.8,23.5,13.5,6.0,0.0,13.2,13.0,13.4,6.0,0.0
7.9,46.3,10.6,6,0,15.8,17.0,15.0,6.0,0.0,16.9,0.5,14.5,6.0,0.0
7.0,4.1,9.0,6,0,14.6,2.6,12.8,6.0,0.0,15.9,9.6,12.6,6.0,0.0
2.8,15.8,6.6,8,0,9.5,11.0,10.6,6.0,0.0,10.9,9.6,10.5,6.0,0.0
-0.6,4.8,5.8,7,1,7.1,7.6,9.4,6.0,0.0,7.8,5.3,8.8,8.0,0.0
-1.0,10.5,5.6,7,6,7.2,6.4,8.6,6.0,0.0,8.1,6.7,8.2,8.0,0.0
-0.4,3.4,5.9,7,10,7.3,0.7,8.9,6.0,0.0,7.8,4.8,8.8,6.0,0.0
0.8,0.0,6.0,0,7,8.0,0.0,8.4,6.0,0.0,9.5,0.0,8.4,0.0,0.0
4.0,4.1,6.6,6,3,12.4,3.2,8.9,6.0,0.0,12.9,1.4,8.7,6.0,0.0
2.7,2.6,7.3,8,0,11.4,0.5,10.5,6.0,0.0,12.2,0.0,10.0,6.0,0.0
1.5,0.6,6.4,7,0,9.8,0.0,9.2,6.0,0.0,10.7,0.2,9.3,6.0,0.0
2.4,0.0,5.7,0,0,10.0,0.0,8.4,6.0,0.0,10.9,0.0,8.3,6.0,0.0
3.7,0.0,6.7,6,0,10.0,0.2,9.0,6.0,0.0,12.0,0.0,8.8,6.0,0.0
6.5,0.0,5.8,6,0,11.4,0.0,8.7,0.0,0.0,12.9,0.0,8.6,0.0,0.0
9.0,0.0,7.3,0,0,14.3,0.0,10.0,0.0,0.0,14.5,0.0,10.0,0.0,0.0
8.4,0.0,8.3,0,0,14.5,0.0,10.9,0.0,0.0,15.8,0.0,10.8,0.0,0.0
9.3,0.0,7.4,0,0,14.5,0.0,9.7,0.0,0.0,15.9,0.0,10.5,0.0,0.0
13.4,0.0,8.8,0,0,17.2,0.0,11.7,0.0,0.0,18.9,0.0,12.5,0.0,0.0
15.1,0.0,8.2,0,0,18.3,0.0,11.6,0.0,0.0,19.8,0.0,12.1,0.0,0.0
16.8,0.0,9.1,0,0,19.4,0.0,13.2,0.0,0.0,20.6,0.0,12.9,0.0,0.0
17.5,0.0,10.3,0,0,20.6,0.0,14.7,0.0,0.0,21.8,0.0,14.5,0.0,0.0
17.3,36.7,11.2,6,0,20.9,24.6,16.1,6.0,0.0,23.1,19.2,16.1,6.0,0.0
12.4,0.0,12.1,6,0,18.4,0.0,15.6,0.0,0.0,20.2,0.0,16.7,6.0,0.0
14.4,0.0,9.8,0,0,18.6,0.0,14.7,0.0,0.0,20.2,0.0,15.9,6.0,0.0
17.0,12.8,12.4,6,0,21.8,3.6,17.2,6.0,0.0,23.1,3.1,18.6,6.0,0.0
16.4,0.5,12.4,6,0,21.3,0.0,18.6,6.0,0.0,22.5,0.0,19.7,6.0,0.0
18.3,19.5,13.4,6,0,23.1,10.3,19.4,6.0,0.0,23.4,28.4,19.5,6.0,0.0
